Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110125/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.06
Liftedindex,8.01
LIFTcomputedusingvirtualtemperature,7.44
SWEATindex,201.30
Kindex,24.50
Crosstotalsindex,14.10
Verticaltotalsindex,20.10
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.82
Pres[hPa]oftheLiftedCondensationLevel,906.10
Meanmixedlayerpotentialtemperature,297.08
Meanmixedlayermixingratio,12.52
1000hPato500hPathickness,5758.00
Precipitablewater[mm]forentiresounding,36.18
