Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120621/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,19.31
Liftedindex,15.96
LIFTcomputedusingvirtualtemperature,15.83
SWEATindex,67.02
Kindex,-49.30
Crosstotalsindex,-15.90
Verticaltotalsindex,21.10
Totalstotalsindex,5.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,276.81
Pres[hPa]oftheLiftedCondensationLevel,865.17
Meanmixedlayerpotentialtemperature,288.53
Meanmixedlayermixingratio,5.85
1000hPato500hPathickness,5628.00
Precipitablewater[mm]forentiresounding,7.57
