Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140715/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.60
Liftedindex,7.76
LIFTcomputedusingvirtualtemperature,7.95
SWEATindex,125.20
Kindex,12.10
Crosstotalsindex,20.10
Verticaltotalsindex,20.50
Totalstotalsindex,40.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.86
Pres[hPa]oftheLiftedCondensationLevel,945.71
Meanmixedlayerpotentialtemperature,287.43
Meanmixedlayermixingratio,8.08
1000hPato500hPathickness,5570.00
Precipitablewater[mm]forentiresounding,25.02
