Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140415/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.11
Liftedindex,8.27
LIFTcomputedusingvirtualtemperature,7.92
SWEATindex,228.18
Kindex,15.60
Crosstotalsindex,15.20
Verticaltotalsindex,16.70
Totalstotalsindex,31.90
ConvectiveAvailablePotentialEnergy,0.63
CAPEusingvirtualtemperature,3.59
ConvectiveInhibition,-15.86
CINSusingvirtualtemperature,-12.78
EquilibrumLevel,828.34
EquilibrumLevelusingvirtualtemperature,698.36
LevelofFreeConvection,841.14
LFCTusingvirtualtemperature,844.17
BulkRichardsonNumber,0.28
BulkRichardsonNumberusingCAPV,1.61
Temp[K]oftheLiftedCondensationLevel,286.00
Pres[hPa]oftheLiftedCondensationLevel,910.57
Meanmixedlayerpotentialtemperature,293.77
Meanmixedlayermixingratio,10.34
1000hPato500hPathickness,5659.00
Precipitablewater[mm]forentiresounding,26.30
