Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110430/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.05
Liftedindex,-0.40
LIFTcomputedusingvirtualtemperature,-0.74
SWEATindex,134.21
Kindex,23.30
Crosstotalsindex,21.90
Verticaltotalsindex,25.70
Totalstotalsindex,47.60
ConvectiveAvailablePotentialEnergy,83.29
CAPEusingvirtualtemperature,154.53
ConvectiveInhibition,-33.97
CINSusingvirtualtemperature,-25.05
EquilibrumLevel,396.53
EquilibrumLevelusingvirtualtemperature,394.27
LevelofFreeConvection,837.63
LFCTusingvirtualtemperature,885.49
BulkRichardsonNumber,32.02
BulkRichardsonNumberusingCAPV,59.41
Temp[K]oftheLiftedCondensationLevel,286.56
Pres[hPa]oftheLiftedCondensationLevel,927.96
Meanmixedlayerpotentialtemperature,292.76
Meanmixedlayermixingratio,10.53
1000hPato500hPathickness,5590.00
Precipitablewater[mm]forentiresounding,27.74
