Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110413/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.94
Liftedindex,7.13
LIFTcomputedusingvirtualtemperature,6.83
SWEATindex,117.81
Kindex,-0.50
Crosstotalsindex,14.10
Verticaltotalsindex,20.10
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.78
Pres[hPa]oftheLiftedCondensationLevel,900.90
Meanmixedlayerpotentialtemperature,293.41
Meanmixedlayermixingratio,9.86
1000hPato500hPathickness,5656.00
Precipitablewater[mm]forentiresounding,22.07
