Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160816/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.30
Liftedindex,7.71
LIFTcomputedusingvirtualtemperature,7.55
SWEATindex,64.19
Kindex,-5.50
Crosstotalsindex,16.30
Verticaltotalsindex,19.90
Totalstotalsindex,36.20
ConvectiveAvailablePotentialEnergy,1.81
CAPEusingvirtualtemperature,4.67
ConvectiveInhibition,-16.23
CINSusingvirtualtemperature,-9.35
EquilibrumLevel,828.32
EquilibrumLevelusingvirtualtemperature,825.85
LevelofFreeConvection,850.88
LFCTusingvirtualtemperature,858.85
BulkRichardsonNumber,0.25
BulkRichardsonNumberusingCAPV,0.64
Temp[K]oftheLiftedCondensationLevel,278.90
Pres[hPa]oftheLiftedCondensationLevel,879.11
Meanmixedlayerpotentialtemperature,289.37
Meanmixedlayermixingratio,6.62
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,13.25
