Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150301/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.75
Liftedindex,0.03
LIFTcomputedusingvirtualtemperature,-0.34
SWEATindex,147.19
Kindex,26.30
Crosstotalsindex,17.70
Verticaltotalsindex,22.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,21.58
CAPEusingvirtualtemperature,54.41
ConvectiveInhibition,-11.50
CINSusingvirtualtemperature,-8.21
EquilibrumLevel,445.74
EquilibrumLevelusingvirtualtemperature,427.31
LevelofFreeConvection,881.94
LFCTusingvirtualtemperature,890.54
BulkRichardsonNumber,2.06
BulkRichardsonNumberusingCAPV,5.20
Temp[K]oftheLiftedCondensationLevel,290.96
Pres[hPa]oftheLiftedCondensationLevel,918.96
Meanmixedlayerpotentialtemperature,298.09
Meanmixedlayermixingratio,14.19
1000hPato500hPathickness,5742.00
Precipitablewater[mm]forentiresounding,38.33
