Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.07
Liftedindex,1.99
LIFTcomputedusingvirtualtemperature,1.71
SWEATindex,94.01
Kindex,19.10
Crosstotalsindex,18.10
Verticaltotalsindex,25.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,19.96
CAPEusingvirtualtemperature,43.85
ConvectiveInhibition,-174.64
CINSusingvirtualtemperature,-122.41
EquilibrumLevel,593.91
EquilibrumLevelusingvirtualtemperature,578.47
LevelofFreeConvection,676.33
LFCTusingvirtualtemperature,695.17
BulkRichardsonNumber,0.59
BulkRichardsonNumberusingCAPV,1.30
Temp[K]oftheLiftedCondensationLevel,284.34
Pres[hPa]oftheLiftedCondensationLevel,867.65
Meanmixedlayerpotentialtemperature,296.13
Meanmixedlayermixingratio,9.73
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,24.30
