Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160906/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.44
Liftedindex,4.99
LIFTcomputedusingvirtualtemperature,4.78
SWEATindex,76.42
Kindex,-9.40
Crosstotalsindex,18.40
Verticaltotalsindex,21.90
Totalstotalsindex,40.30
ConvectiveAvailablePotentialEnergy,16.46
CAPEusingvirtualtemperature,21.20
ConvectiveInhibition,-8.44
CINSusingvirtualtemperature,-4.45
EquilibrumLevel,798.48
EquilibrumLevelusingvirtualtemperature,797.81
LevelofFreeConvection,845.49
LFCTusingvirtualtemperature,853.15
BulkRichardsonNumber,7.84
BulkRichardsonNumberusingCAPV,10.10
Temp[K]oftheLiftedCondensationLevel,281.05
Pres[hPa]oftheLiftedCondensationLevel,886.69
Meanmixedlayerpotentialtemperature,290.88
Meanmixedlayermixingratio,7.60
1000hPato500hPathickness,5585.00
Precipitablewater[mm]forentiresounding,17.29
