Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110305/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.60
Liftedindex,2.81
LIFTcomputedusingvirtualtemperature,2.71
SWEATindex,350.62
Kindex,31.30
Crosstotalsindex,17.80
Verticaltotalsindex,18.90
Totalstotalsindex,36.70
ConvectiveAvailablePotentialEnergy,41.23
CAPEusingvirtualtemperature,60.81
ConvectiveInhibition,-14.96
CINSusingvirtualtemperature,-10.48
EquilibrumLevel,705.04
EquilibrumLevelusingvirtualtemperature,701.89
LevelofFreeConvection,893.58
LFCTusingvirtualtemperature,904.02
BulkRichardsonNumber,3.41
BulkRichardsonNumberusingCAPV,5.02
Temp[K]oftheLiftedCondensationLevel,291.88
Pres[hPa]oftheLiftedCondensationLevel,948.01
Meanmixedlayerpotentialtemperature,296.38
Meanmixedlayermixingratio,14.58
1000hPato500hPathickness,5724.00
Precipitablewater[mm]forentiresounding,52.75
