Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120713/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.72
Liftedindex,1.68
LIFTcomputedusingvirtualtemperature,1.34
SWEATindex,217.79
Kindex,32.60
Crosstotalsindex,20.30
Verticaltotalsindex,22.70
Totalstotalsindex,43.00
ConvectiveAvailablePotentialEnergy,0.16
CAPEusingvirtualtemperature,1.52
ConvectiveInhibition,-71.94
CINSusingvirtualtemperature,-50.48
EquilibrumLevel,721.63
EquilibrumLevelusingvirtualtemperature,718.30
LevelofFreeConvection,731.83
LFCTusingvirtualtemperature,738.80
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,290.06
Pres[hPa]oftheLiftedCondensationLevel,964.12
Meanmixedlayerpotentialtemperature,293.12
Meanmixedlayermixingratio,12.74
1000hPato500hPathickness,5681.00
Precipitablewater[mm]forentiresounding,39.10
