Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140208/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.91
Liftedindex,4.20
LIFTcomputedusingvirtualtemperature,3.92
SWEATindex,131.40
Kindex,-10.70
Crosstotalsindex,16.70
Verticaltotalsindex,19.10
Totalstotalsindex,35.80
ConvectiveAvailablePotentialEnergy,3.36
CAPEusingvirtualtemperature,7.12
ConvectiveInhibition,-7.58
CINSusingvirtualtemperature,-4.41
EquilibrumLevel,832.97
EquilibrumLevelusingvirtualtemperature,831.46
LevelofFreeConvection,863.67
LFCTusingvirtualtemperature,874.48
BulkRichardsonNumber,0.38
BulkRichardsonNumberusingCAPV,0.80
Temp[K]oftheLiftedCondensationLevel,287.20
Pres[hPa]oftheLiftedCondensationLevel,897.29
Meanmixedlayerpotentialtemperature,296.24
Meanmixedlayermixingratio,11.37
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,24.69
