Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111125/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.21
Liftedindex,2.65
LIFTcomputedusingvirtualtemperature,2.50
SWEATindex,173.80
Kindex,28.70
Crosstotalsindex,17.10
Verticaltotalsindex,19.90
Totalstotalsindex,37.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,2.31
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-9.29
EquilibrumLevelusingvirtualtemperature,827.60
LFCTusingvirtualtemperature,881.02
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,1.49
Temp[K]oftheLiftedCondensationLevel,290.81
Pres[hPa]oftheLiftedCondensationLevel,934.08
Meanmixedlayerpotentialtemperature,296.54
Meanmixedlayermixingratio,13.82
1000hPato500hPathickness,5731.00
Precipitablewater[mm]forentiresounding,47.35
