Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.84
Liftedindex,-2.50
LIFTcomputedusingvirtualtemperature,-3.11
SWEATindex,250.42
Kindex,38.80
Crosstotalsindex,21.20
Verticaltotalsindex,22.90
Totalstotalsindex,44.10
ConvectiveAvailablePotentialEnergy,693.67
CAPEusingvirtualtemperature,825.30
ConvectiveInhibition,-7.14
CINSusingvirtualtemperature,-4.89
EquilibrumLevel,179.16
EquilibrumLevelusingvirtualtemperature,178.74
LevelofFreeConvection,898.74
LFCTusingvirtualtemperature,905.05
BulkRichardsonNumber,94.66
BulkRichardsonNumberusingCAPV,112.63
Temp[K]oftheLiftedCondensationLevel,295.26
Pres[hPa]oftheLiftedCondensationLevel,946.45
Meanmixedlayerpotentialtemperature,299.96
Meanmixedlayermixingratio,18.09
1000hPato500hPathickness,5788.00
Precipitablewater[mm]forentiresounding,61.56
