Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100503/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.45
Liftedindex,0.00
LIFTcomputedusingvirtualtemperature,-0.41
SWEATindex,80.59
Kindex,-2.30
Crosstotalsindex,14.90
Verticaltotalsindex,23.90
Totalstotalsindex,38.80
ConvectiveAvailablePotentialEnergy,32.61
CAPEusingvirtualtemperature,83.20
ConvectiveInhibition,-11.20
CINSusingvirtualtemperature,-7.35
EquilibrumLevel,445.27
EquilibrumLevelusingvirtualtemperature,421.93
LevelofFreeConvection,901.34
LFCTusingvirtualtemperature,911.99
BulkRichardsonNumber,2.04
BulkRichardsonNumberusingCAPV,5.20
Temp[K]oftheLiftedCondensationLevel,287.80
Pres[hPa]oftheLiftedCondensationLevel,931.64
Meanmixedlayerpotentialtemperature,293.70
Meanmixedlayermixingratio,11.39
1000hPato500hPathickness,5637.00
Precipitablewater[mm]forentiresounding,22.57
