Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120518/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.67
Liftedindex,2.78
LIFTcomputedusingvirtualtemperature,2.56
SWEATindex,40.99
Kindex,-13.90
Crosstotalsindex,15.70
Verticaltotalsindex,24.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,0.56
CAPEusingvirtualtemperature,3.27
ConvectiveInhibition,-61.51
CINSusingvirtualtemperature,-49.10
EquilibrumLevel,743.71
EquilibrumLevelusingvirtualtemperature,732.01
LevelofFreeConvection,767.20
LFCTusingvirtualtemperature,788.73
BulkRichardsonNumber,0.05
BulkRichardsonNumberusingCAPV,0.30
Temp[K]oftheLiftedCondensationLevel,282.99
Pres[hPa]oftheLiftedCondensationLevel,919.26
Meanmixedlayerpotentialtemperature,289.89
Meanmixedlayermixingratio,8.37
1000hPato500hPathickness,5537.00
Precipitablewater[mm]forentiresounding,19.85
