Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160720/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.29
Liftedindex,4.77
LIFTcomputedusingvirtualtemperature,4.74
SWEATindex,46.00
Kindex,15.30
Crosstotalsindex,9.30
Verticaltotalsindex,25.30
Totalstotalsindex,34.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.47
Pres[hPa]oftheLiftedCondensationLevel,942.32
Meanmixedlayerpotentialtemperature,291.39
Meanmixedlayermixingratio,10.31
1000hPato500hPathickness,5678.00
Precipitablewater[mm]forentiresounding,32.98
