Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,19.91
Liftedindex,22.71
LIFTcomputedusingvirtualtemperature,22.65
SWEATindex,281.30
Kindex,-16.30
Crosstotalsindex,3.30
Verticaltotalsindex,14.30
Totalstotalsindex,17.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,267.26
Pres[hPa]oftheLiftedCondensationLevel,803.45
Meanmixedlayerpotentialtemperature,284.51
Meanmixedlayermixingratio,3.09
1000hPato500hPathickness,5532.00
Precipitablewater[mm]forentiresounding,8.27
