Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150215/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.98
Liftedindex,2.13
LIFTcomputedusingvirtualtemperature,1.82
SWEATindex,118.59
Kindex,11.70
Crosstotalsindex,14.90
Verticaltotalsindex,20.90
Totalstotalsindex,35.80
ConvectiveAvailablePotentialEnergy,43.94
CAPEusingvirtualtemperature,64.52
ConvectiveInhibition,-19.74
CINSusingvirtualtemperature,-6.64
EquilibrumLevel,720.52
EquilibrumLevelusingvirtualtemperature,712.66
LevelofFreeConvection,860.80
LFCTusingvirtualtemperature,879.67
BulkRichardsonNumber,9.63
BulkRichardsonNumberusingCAPV,14.14
Temp[K]oftheLiftedCondensationLevel,287.59
Pres[hPa]oftheLiftedCondensationLevel,899.62
Meanmixedlayerpotentialtemperature,296.42
Meanmixedlayermixingratio,11.66
1000hPato500hPathickness,5680.00
Precipitablewater[mm]forentiresounding,31.32
