Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160528/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.19
Liftedindex,11.96
LIFTcomputedusingvirtualtemperature,11.83
SWEATindex,109.98
Kindex,-46.70
Crosstotalsindex,-8.30
Verticaltotalsindex,25.70
Totalstotalsindex,17.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.82
Pres[hPa]oftheLiftedCondensationLevel,814.32
Meanmixedlayerpotentialtemperature,289.33
Meanmixedlayermixingratio,4.62
1000hPato500hPathickness,5586.00
Precipitablewater[mm]forentiresounding,6.97
