Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.90
Liftedindex,5.12
LIFTcomputedusingvirtualtemperature,4.90
SWEATindex,75.59
Kindex,-20.30
Crosstotalsindex,19.50
Verticaltotalsindex,20.90
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,10.11
CAPEusingvirtualtemperature,13.82
ConvectiveInhibition,-0.03
CINSusingvirtualtemperature,0.00
EquilibrumLevel,833.27
EquilibrumLevelusingvirtualtemperature,832.15
LevelofFreeConvection,861.00
LFCTusingvirtualtemperature,861.94
BulkRichardsonNumber,2.81
BulkRichardsonNumberusingCAPV,3.84
Temp[K]oftheLiftedCondensationLevel,280.37
Pres[hPa]oftheLiftedCondensationLevel,861.94
Meanmixedlayerpotentialtemperature,292.54
Meanmixedlayermixingratio,7.47
1000hPato500hPathickness,5586.00
Precipitablewater[mm]forentiresounding,15.51
