Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160302/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.42
Liftedindex,-3.08
LIFTcomputedusingvirtualtemperature,-3.74
SWEATindex,203.79
Kindex,19.50
Crosstotalsindex,22.30
Verticaltotalsindex,24.10
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,500.72
CAPEusingvirtualtemperature,686.94
ConvectiveInhibition,-9.23
CINSusingvirtualtemperature,-6.06
EquilibrumLevel,249.00
EquilibrumLevelusingvirtualtemperature,247.07
LevelofFreeConvection,917.01
LFCTusingvirtualtemperature,923.04
BulkRichardsonNumber,13508.58
BulkRichardsonNumberusingCAPV,18532.59
Temp[K]oftheLiftedCondensationLevel,293.04
Pres[hPa]oftheLiftedCondensationLevel,951.19
Meanmixedlayerpotentialtemperature,297.28
Meanmixedlayermixingratio,15.66
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,40.93
