Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.86
Liftedindex,12.70
LIFTcomputedusingvirtualtemperature,12.62
SWEATindex,52.99
Kindex,-13.70
Crosstotalsindex,9.10
Verticaltotalsindex,23.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.10
Pres[hPa]oftheLiftedCondensationLevel,816.25
Meanmixedlayerpotentialtemperature,287.30
Meanmixedlayermixingratio,4.06
1000hPato500hPathickness,5552.00
Precipitablewater[mm]forentiresounding,8.25
