Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130717/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.38
Liftedindex,-0.69
LIFTcomputedusingvirtualtemperature,-0.86
SWEATindex,127.19
Kindex,24.40
Crosstotalsindex,24.80
Verticaltotalsindex,26.30
Totalstotalsindex,51.10
ConvectiveAvailablePotentialEnergy,125.80
CAPEusingvirtualtemperature,155.22
ConvectiveInhibition,-20.23
CINSusingvirtualtemperature,-16.14
EquilibrumLevel,412.42
EquilibrumLevelusingvirtualtemperature,406.95
LevelofFreeConvection,879.98
LFCTusingvirtualtemperature,888.12
BulkRichardsonNumber,11.99
BulkRichardsonNumberusingCAPV,14.79
Temp[K]oftheLiftedCondensationLevel,284.67
Pres[hPa]oftheLiftedCondensationLevel,941.80
Meanmixedlayerpotentialtemperature,289.60
Meanmixedlayermixingratio,9.16
1000hPato500hPathickness,5523.00
Precipitablewater[mm]forentiresounding,25.46
