Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160401/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.23
Liftedindex,5.34
LIFTcomputedusingvirtualtemperature,4.84
SWEATindex,146.20
Kindex,-18.60
Crosstotalsindex,16.00
Verticaltotalsindex,18.30
Totalstotalsindex,34.30
ConvectiveAvailablePotentialEnergy,16.04
CAPEusingvirtualtemperature,27.03
ConvectiveInhibition,-21.35
CINSusingvirtualtemperature,-8.13
EquilibrumLevel,763.54
EquilibrumLevelusingvirtualtemperature,760.69
LevelofFreeConvection,817.25
LFCTusingvirtualtemperature,855.78
BulkRichardsonNumber,0.77
BulkRichardsonNumberusingCAPV,1.30
Temp[K]oftheLiftedCondensationLevel,287.45
Pres[hPa]oftheLiftedCondensationLevel,896.58
Meanmixedlayerpotentialtemperature,296.57
Meanmixedlayermixingratio,11.57
1000hPato500hPathickness,5701.00
Precipitablewater[mm]forentiresounding,26.16
