Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141124/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.61
Liftedindex,4.49
LIFTcomputedusingvirtualtemperature,3.99
SWEATindex,21.99
Kindex,-18.10
Crosstotalsindex,-22.30
Verticaltotalsindex,26.70
Totalstotalsindex,4.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.82
Pres[hPa]oftheLiftedCondensationLevel,878.62
Meanmixedlayerpotentialtemperature,297.63
Meanmixedlayermixingratio,11.34
1000hPato500hPathickness,5746.00
Precipitablewater[mm]forentiresounding,18.81
