Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160506/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.57
Liftedindex,0.10
LIFTcomputedusingvirtualtemperature,-0.30
SWEATindex,27.99
Kindex,-6.70
Crosstotalsindex,12.70
Verticaltotalsindex,25.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,2.72
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-226.27
EquilibrumLevelusingvirtualtemperature,482.44
LFCTusingvirtualtemperature,515.02
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,3.96
Temp[K]oftheLiftedCondensationLevel,287.84
Pres[hPa]oftheLiftedCondensationLevel,933.83
Meanmixedlayerpotentialtemperature,293.54
Meanmixedlayermixingratio,11.40
1000hPato500hPathickness,5651.00
Precipitablewater[mm]forentiresounding,19.06
