Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100308/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.00
Liftedindex,4.49
LIFTcomputedusingvirtualtemperature,3.99
SWEATindex,193.38
Kindex,30.30
Crosstotalsindex,16.90
Verticaltotalsindex,17.90
Totalstotalsindex,34.80
ConvectiveAvailablePotentialEnergy,7.56
CAPEusingvirtualtemperature,13.04
ConvectiveInhibition,-10.08
CINSusingvirtualtemperature,-5.65
EquilibrumLevel,855.33
EquilibrumLevelusingvirtualtemperature,853.99
LevelofFreeConvection,903.51
LFCTusingvirtualtemperature,916.19
BulkRichardsonNumber,0.31
BulkRichardsonNumberusingCAPV,0.53
Temp[K]oftheLiftedCondensationLevel,291.80
Pres[hPa]oftheLiftedCondensationLevel,941.04
Meanmixedlayerpotentialtemperature,296.93
Meanmixedlayermixingratio,14.62
1000hPato500hPathickness,5750.00
Precipitablewater[mm]forentiresounding,52.46
