Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130115/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.06
Liftedindex,6.42
LIFTcomputedusingvirtualtemperature,6.05
SWEATindex,182.19
Kindex,22.40
Crosstotalsindex,17.60
Verticaltotalsindex,18.30
Totalstotalsindex,35.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.47
Pres[hPa]oftheLiftedCondensationLevel,898.20
Meanmixedlayerpotentialtemperature,295.41
Meanmixedlayermixingratio,10.82
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,35.44
