Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160313/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.79
Liftedindex,-0.62
LIFTcomputedusingvirtualtemperature,-1.45
SWEATindex,211.01
Kindex,31.10
Crosstotalsindex,19.90
Verticaltotalsindex,21.50
Totalstotalsindex,41.40
ConvectiveAvailablePotentialEnergy,435.40
CAPEusingvirtualtemperature,600.91
ConvectiveInhibition,-0.03
CINSusingvirtualtemperature,0.00
EquilibrumLevel,224.49
EquilibrumLevelusingvirtualtemperature,224.26
LevelofFreeConvection,955.07
LFCTusingvirtualtemperature,968.46
BulkRichardsonNumber,31.80
BulkRichardsonNumberusingCAPV,43.89
Temp[K]oftheLiftedCondensationLevel,294.21
Pres[hPa]oftheLiftedCondensationLevel,973.48
Meanmixedlayerpotentialtemperature,296.49
Meanmixedlayermixingratio,16.46
1000hPato500hPathickness,5736.00
Precipitablewater[mm]forentiresounding,44.76
