Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110126/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.27
Liftedindex,5.88
LIFTcomputedusingvirtualtemperature,5.63
SWEATindex,115.60
Kindex,21.30
Crosstotalsindex,8.50
Verticaltotalsindex,23.50
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.60
Pres[hPa]oftheLiftedCondensationLevel,899.12
Meanmixedlayerpotentialtemperature,297.52
Meanmixedlayermixingratio,12.45
1000hPato500hPathickness,5785.00
Precipitablewater[mm]forentiresounding,36.00
