Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110224/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.36
Liftedindex,6.61
LIFTcomputedusingvirtualtemperature,6.22
SWEATindex,180.19
Kindex,7.90
Crosstotalsindex,16.50
Verticaltotalsindex,17.30
Totalstotalsindex,33.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.22
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-5.38
EquilibrumLevelusingvirtualtemperature,841.05
LFCTusingvirtualtemperature,861.02
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.08
Temp[K]oftheLiftedCondensationLevel,287.98
Pres[hPa]oftheLiftedCondensationLevel,927.09
Meanmixedlayerpotentialtemperature,294.29
Meanmixedlayermixingratio,11.57
1000hPato500hPathickness,5711.00
Precipitablewater[mm]forentiresounding,31.06
