Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131209/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.20
Liftedindex,8.64
LIFTcomputedusingvirtualtemperature,8.43
SWEATindex,114.39
Kindex,-1.90
Crosstotalsindex,12.90
Verticaltotalsindex,20.90
Totalstotalsindex,33.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.44
Pres[hPa]oftheLiftedCondensationLevel,894.95
Meanmixedlayerpotentialtemperature,294.65
Meanmixedlayermixingratio,10.15
1000hPato500hPathickness,5722.00
Precipitablewater[mm]forentiresounding,25.20
