Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160719/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.87
Liftedindex,8.50
LIFTcomputedusingvirtualtemperature,8.43
SWEATindex,32.20
Kindex,11.10
Crosstotalsindex,9.50
Verticaltotalsindex,23.50
Totalstotalsindex,33.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.36
Pres[hPa]oftheLiftedCondensationLevel,935.46
Meanmixedlayerpotentialtemperature,290.87
Meanmixedlayermixingratio,9.69
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,27.29
