Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131012/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.17
Liftedindex,-3.50
LIFTcomputedusingvirtualtemperature,-4.01
SWEATindex,163.20
Kindex,22.90
Crosstotalsindex,23.10
Verticaltotalsindex,26.30
Totalstotalsindex,49.40
ConvectiveAvailablePotentialEnergy,395.74
CAPEusingvirtualtemperature,482.88
ConvectiveInhibition,-7.69
CINSusingvirtualtemperature,-3.57
EquilibrumLevel,333.69
EquilibrumLevelusingvirtualtemperature,331.61
LevelofFreeConvection,905.64
LFCTusingvirtualtemperature,918.58
BulkRichardsonNumber,9.13
BulkRichardsonNumberusingCAPV,11.14
Temp[K]oftheLiftedCondensationLevel,290.38
Pres[hPa]oftheLiftedCondensationLevel,948.50
Meanmixedlayerpotentialtemperature,294.82
Meanmixedlayermixingratio,13.23
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,31.61
