Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101230/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.57
Liftedindex,5.62
LIFTcomputedusingvirtualtemperature,5.10
SWEATindex,183.21
Kindex,-1.90
Crosstotalsindex,17.70
Verticaltotalsindex,20.50
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.62
Pres[hPa]oftheLiftedCondensationLevel,901.56
Meanmixedlayerpotentialtemperature,297.30
Meanmixedlayermixingratio,12.42
1000hPato500hPathickness,5755.00
Precipitablewater[mm]forentiresounding,30.72
