Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100803/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.31
Liftedindex,7.78
LIFTcomputedusingvirtualtemperature,7.71
SWEATindex,57.98
Kindex,11.90
Crosstotalsindex,19.90
Verticaltotalsindex,27.90
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.23
Pres[hPa]oftheLiftedCondensationLevel,870.72
Meanmixedlayerpotentialtemperature,285.31
Meanmixedlayermixingratio,4.78
1000hPato500hPathickness,5488.00
Precipitablewater[mm]forentiresounding,13.66
