Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120202/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.47
Liftedindex,6.98
LIFTcomputedusingvirtualtemperature,6.45
SWEATindex,166.41
Kindex,-16.20
Crosstotalsindex,15.20
Verticaltotalsindex,17.10
Totalstotalsindex,32.30
ConvectiveAvailablePotentialEnergy,1.30
CAPEusingvirtualtemperature,3.35
ConvectiveInhibition,-21.72
CINSusingvirtualtemperature,-19.41
EquilibrumLevel,776.37
EquilibrumLevelusingvirtualtemperature,774.26
LevelofFreeConvection,799.43
LFCTusingvirtualtemperature,807.32
BulkRichardsonNumber,0.09
BulkRichardsonNumberusingCAPV,0.24
Temp[K]oftheLiftedCondensationLevel,287.24
Pres[hPa]oftheLiftedCondensationLevel,880.71
Meanmixedlayerpotentialtemperature,297.87
Meanmixedlayermixingratio,11.63
1000hPato500hPathickness,5752.00
Precipitablewater[mm]forentiresounding,27.64
