Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110506/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.17
Liftedindex,10.66
LIFTcomputedusingvirtualtemperature,10.49
SWEATindex,186.39
Kindex,-3.10
Crosstotalsindex,11.10
Verticaltotalsindex,21.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.62
Pres[hPa]oftheLiftedCondensationLevel,874.50
Meanmixedlayerpotentialtemperature,290.55
Meanmixedlayermixingratio,6.98
1000hPato500hPathickness,5598.00
Precipitablewater[mm]forentiresounding,17.22
