Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160929/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.81
Liftedindex,6.99
LIFTcomputedusingvirtualtemperature,6.82
SWEATindex,125.01
Kindex,27.00
Crosstotalsindex,15.50
Verticaltotalsindex,25.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.28
Pres[hPa]oftheLiftedCondensationLevel,836.58
Meanmixedlayerpotentialtemperature,293.90
Meanmixedlayermixingratio,7.20
1000hPato500hPathickness,5639.00
Precipitablewater[mm]forentiresounding,26.64
