Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.43
Liftedindex,-2.96
LIFTcomputedusingvirtualtemperature,-3.64
SWEATindex,185.81
Kindex,29.70
Crosstotalsindex,19.30
Verticaltotalsindex,29.30
Totalstotalsindex,48.60
ConvectiveAvailablePotentialEnergy,702.42
CAPEusingvirtualtemperature,856.60
ConvectiveInhibition,-185.25
CINSusingvirtualtemperature,-141.15
EquilibrumLevel,289.73
EquilibrumLevelusingvirtualtemperature,288.87
LevelofFreeConvection,722.58
LFCTusingvirtualtemperature,747.89
BulkRichardsonNumber,31.24
BulkRichardsonNumberusingCAPV,38.10
Temp[K]oftheLiftedCondensationLevel,289.28
Pres[hPa]oftheLiftedCondensationLevel,860.52
Meanmixedlayerpotentialtemperature,301.98
Meanmixedlayermixingratio,13.61
1000hPato500hPathickness,5754.00
Precipitablewater[mm]forentiresounding,34.21
