Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101003/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.90
Liftedindex,2.43
LIFTcomputedusingvirtualtemperature,2.15
SWEATindex,155.60
Kindex,21.10
Crosstotalsindex,20.90
Verticaltotalsindex,23.30
Totalstotalsindex,44.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,288.94
Pres[hPa]oftheLiftedCondensationLevel,979.83
Meanmixedlayerpotentialtemperature,290.64
Meanmixedlayermixingratio,11.66
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,33.18
