Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160407/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.64
Liftedindex,5.75
LIFTcomputedusingvirtualtemperature,5.25
SWEATindex,90.00
Kindex,-4.50
Crosstotalsindex,9.50
Verticaltotalsindex,22.50
Totalstotalsindex,32.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.46
Pres[hPa]oftheLiftedCondensationLevel,897.13
Meanmixedlayerpotentialtemperature,296.53
Meanmixedlayermixingratio,11.57
1000hPato500hPathickness,5743.00
Precipitablewater[mm]forentiresounding,21.70
