Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130508/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.16
Liftedindex,2.59
LIFTcomputedusingvirtualtemperature,2.41
SWEATindex,123.39
Kindex,10.10
Crosstotalsindex,22.70
Verticaltotalsindex,23.90
Totalstotalsindex,46.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.15
Pres[hPa]oftheLiftedCondensationLevel,909.64
Meanmixedlayerpotentialtemperature,290.93
Meanmixedlayermixingratio,8.55
1000hPato500hPathickness,5571.00
Precipitablewater[mm]forentiresounding,24.25
