Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161023/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.86
Liftedindex,13.74
LIFTcomputedusingvirtualtemperature,13.88
SWEATindex,73.00
Kindex,-38.10
Crosstotalsindex,-23.70
Verticaltotalsindex,22.30
Totalstotalsindex,-1.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.93
Pres[hPa]oftheLiftedCondensationLevel,873.27
Meanmixedlayerpotentialtemperature,288.91
Meanmixedlayermixingratio,6.21
1000hPato500hPathickness,5607.00
Precipitablewater[mm]forentiresounding,15.05
