Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120920/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.49
Liftedindex,1.92
LIFTcomputedusingvirtualtemperature,1.63
SWEATindex,68.01
Kindex,-2.10
Crosstotalsindex,-8.90
Verticaltotalsindex,28.10
Totalstotalsindex,19.20
ConvectiveAvailablePotentialEnergy,10.75
CAPEusingvirtualtemperature,19.40
ConvectiveInhibition,-233.29
CINSusingvirtualtemperature,-170.00
EquilibrumLevel,598.73
EquilibrumLevelusingvirtualtemperature,593.01
LevelofFreeConvection,705.71
LFCTusingvirtualtemperature,716.06
BulkRichardsonNumber,0.30
BulkRichardsonNumberusingCAPV,0.55
Temp[K]oftheLiftedCondensationLevel,282.75
Pres[hPa]oftheLiftedCondensationLevel,876.28
Meanmixedlayerpotentialtemperature,293.64
Meanmixedlayermixingratio,8.64
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,18.35
