Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140710/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.13
Liftedindex,14.38
LIFTcomputedusingvirtualtemperature,14.31
SWEATindex,158.99
Kindex,-15.90
Crosstotalsindex,9.10
Verticaltotalsindex,18.10
Totalstotalsindex,27.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.90
Pres[hPa]oftheLiftedCondensationLevel,832.85
Meanmixedlayerpotentialtemperature,287.56
Meanmixedlayermixingratio,4.59
1000hPato500hPathickness,5565.00
Precipitablewater[mm]forentiresounding,11.61
