Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120512/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.64
Liftedindex,5.57
LIFTcomputedusingvirtualtemperature,5.37
SWEATindex,47.98
Kindex,-5.70
Crosstotalsindex,12.50
Verticaltotalsindex,24.50
Totalstotalsindex,37.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.03
Pres[hPa]oftheLiftedCondensationLevel,867.92
Meanmixedlayerpotentialtemperature,292.65
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5598.00
Precipitablewater[mm]forentiresounding,14.60
