Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140612/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.10
Liftedindex,14.58
LIFTcomputedusingvirtualtemperature,14.49
SWEATindex,50.99
Kindex,-18.50
Crosstotalsindex,4.70
Verticaltotalsindex,14.70
Totalstotalsindex,19.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.96
Pres[hPa]oftheLiftedCondensationLevel,895.18
Meanmixedlayerpotentialtemperature,290.00
Meanmixedlayermixingratio,7.49
1000hPato500hPathickness,5635.00
Precipitablewater[mm]forentiresounding,17.29
