Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.11
Liftedindex,2.81
LIFTcomputedusingvirtualtemperature,2.30
SWEATindex,165.81
Kindex,27.30
Crosstotalsindex,17.10
Verticaltotalsindex,20.90
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,11.36
CAPEusingvirtualtemperature,29.56
ConvectiveInhibition,-26.95
CINSusingvirtualtemperature,-14.77
EquilibrumLevel,646.36
EquilibrumLevelusingvirtualtemperature,609.63
LevelofFreeConvection,832.36
LFCTusingvirtualtemperature,836.57
BulkRichardsonNumber,0.22
BulkRichardsonNumberusingCAPV,0.56
Temp[K]oftheLiftedCondensationLevel,288.71
Pres[hPa]oftheLiftedCondensationLevel,900.66
Meanmixedlayerpotentialtemperature,297.48
Meanmixedlayermixingratio,12.51
1000hPato500hPathickness,5698.00
Precipitablewater[mm]forentiresounding,36.83
