Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131026/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.50
Liftedindex,1.12
LIFTcomputedusingvirtualtemperature,0.79
SWEATindex,110.99
Kindex,-12.30
Crosstotalsindex,19.70
Verticaltotalsindex,25.70
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,6.74
CAPEusingvirtualtemperature,20.35
ConvectiveInhibition,-83.42
CINSusingvirtualtemperature,-50.83
EquilibrumLevel,417.54
EquilibrumLevelusingvirtualtemperature,414.68
LevelofFreeConvection,754.74
LFCTusingvirtualtemperature,776.55
BulkRichardsonNumber,0.19
BulkRichardsonNumberusingCAPV,0.59
Temp[K]oftheLiftedCondensationLevel,283.97
Pres[hPa]oftheLiftedCondensationLevel,883.31
Meanmixedlayerpotentialtemperature,294.23
Meanmixedlayermixingratio,9.33
1000hPato500hPathickness,5600.00
Precipitablewater[mm]forentiresounding,18.74
