Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120427/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.42
Liftedindex,6.87
LIFTcomputedusingvirtualtemperature,7.02
SWEATindex,159.62
Kindex,25.90
Crosstotalsindex,17.10
Verticaltotalsindex,22.10
Totalstotalsindex,39.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.92
Pres[hPa]oftheLiftedCondensationLevel,936.14
Meanmixedlayerpotentialtemperature,290.37
Meanmixedlayermixingratio,9.38
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,38.27
