Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120831/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.55
Liftedindex,0.38
LIFTcomputedusingvirtualtemperature,0.30
SWEATindex,257.01
Kindex,28.70
Crosstotalsindex,25.50
Verticaltotalsindex,26.70
Totalstotalsindex,52.20
ConvectiveAvailablePotentialEnergy,20.16
CAPEusingvirtualtemperature,28.76
ConvectiveInhibition,-147.58
CINSusingvirtualtemperature,-126.39
EquilibrumLevel,437.08
EquilibrumLevelusingvirtualtemperature,436.86
LevelofFreeConvection,711.19
LFCTusingvirtualtemperature,718.31
BulkRichardsonNumber,0.32
BulkRichardsonNumberusingCAPV,0.45
Temp[K]oftheLiftedCondensationLevel,283.63
Pres[hPa]oftheLiftedCondensationLevel,903.71
Meanmixedlayerpotentialtemperature,291.97
Meanmixedlayermixingratio,8.90
1000hPato500hPathickness,5569.00
Precipitablewater[mm]forentiresounding,27.28
