Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.85
Liftedindex,5.76
LIFTcomputedusingvirtualtemperature,5.55
SWEATindex,40.00
Kindex,1.90
Crosstotalsindex,11.90
Verticaltotalsindex,21.90
Totalstotalsindex,33.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.39
Pres[hPa]oftheLiftedCondensationLevel,860.35
Meanmixedlayerpotentialtemperature,292.72
Meanmixedlayermixingratio,7.49
1000hPato500hPathickness,5592.00
Precipitablewater[mm]forentiresounding,15.55
