Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141208/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.50
Liftedindex,-5.63
LIFTcomputedusingvirtualtemperature,-6.27
SWEATindex,166.21
Kindex,34.70
Crosstotalsindex,17.90
Verticaltotalsindex,29.90
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,2225.74
CAPEusingvirtualtemperature,2374.06
ConvectiveInhibition,-3.68
CINSusingvirtualtemperature,-0.94
EquilibrumLevel,185.29
EquilibrumLevelusingvirtualtemperature,185.30
LevelofFreeConvection,916.82
LFCTusingvirtualtemperature,929.71
BulkRichardsonNumber,50.21
BulkRichardsonNumberusingCAPV,53.56
Temp[K]oftheLiftedCondensationLevel,293.76
Pres[hPa]oftheLiftedCondensationLevel,934.90
Meanmixedlayerpotentialtemperature,299.48
Meanmixedlayermixingratio,16.67
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,48.48
