Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.94
Liftedindex,5.08
LIFTcomputedusingvirtualtemperature,5.04
SWEATindex,75.19
Kindex,23.80
Crosstotalsindex,16.10
Verticaltotalsindex,26.10
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.96
Pres[hPa]oftheLiftedCondensationLevel,825.50
Meanmixedlayerpotentialtemperature,293.63
Meanmixedlayermixingratio,6.63
1000hPato500hPathickness,5559.00
Precipitablewater[mm]forentiresounding,22.70
