Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140330/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.31
Liftedindex,-3.83
LIFTcomputedusingvirtualtemperature,-4.19
SWEATindex,183.78
Kindex,35.70
Crosstotalsindex,22.10
Verticaltotalsindex,22.90
Totalstotalsindex,45.00
ConvectiveAvailablePotentialEnergy,1521.85
CAPEusingvirtualtemperature,1652.16
ConvectiveInhibition,-2.36
CINSusingvirtualtemperature,-1.61
EquilibrumLevel,173.74
EquilibrumLevelusingvirtualtemperature,173.76
LevelofFreeConvection,936.34
LFCTusingvirtualtemperature,940.51
BulkRichardsonNumber,93.17
BulkRichardsonNumberusingCAPV,101.15
Temp[K]oftheLiftedCondensationLevel,294.05
Pres[hPa]oftheLiftedCondensationLevel,962.40
Meanmixedlayerpotentialtemperature,297.31
Meanmixedlayermixingratio,16.48
1000hPato500hPathickness,5697.00
Precipitablewater[mm]forentiresounding,51.12
