Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100824/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.77
Liftedindex,11.95
LIFTcomputedusingvirtualtemperature,11.93
SWEATindex,224.71
Kindex,-17.30
Crosstotalsindex,-19.10
Verticaltotalsindex,21.90
Totalstotalsindex,2.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.45
Pres[hPa]oftheLiftedCondensationLevel,885.16
Meanmixedlayerpotentialtemperature,289.37
Meanmixedlayermixingratio,6.82
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,18.14
