Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.24
Liftedindex,0.15
LIFTcomputedusingvirtualtemperature,-0.45
SWEATindex,215.01
Kindex,35.90
Crosstotalsindex,21.40
Verticaltotalsindex,24.50
Totalstotalsindex,45.90
ConvectiveAvailablePotentialEnergy,52.19
CAPEusingvirtualtemperature,91.61
ConvectiveInhibition,-108.82
CINSusingvirtualtemperature,-95.91
EquilibrumLevel,429.84
EquilibrumLevelusingvirtualtemperature,424.68
LevelofFreeConvection,657.85
LFCTusingvirtualtemperature,706.84
BulkRichardsonNumber,4.64
BulkRichardsonNumberusingCAPV,8.14
Temp[K]oftheLiftedCondensationLevel,289.64
Pres[hPa]oftheLiftedCondensationLevel,900.81
Meanmixedlayerpotentialtemperature,298.43
Meanmixedlayermixingratio,13.30
1000hPato500hPathickness,5726.00
Precipitablewater[mm]forentiresounding,43.72
