Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161107/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.27
Liftedindex,0.79
LIFTcomputedusingvirtualtemperature,0.42
SWEATindex,56.60
Kindex,7.90
Crosstotalsindex,13.10
Verticaltotalsindex,25.10
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.42
Pres[hPa]oftheLiftedCondensationLevel,908.09
Meanmixedlayerpotentialtemperature,295.46
Meanmixedlayermixingratio,11.40
1000hPato500hPathickness,5683.00
Precipitablewater[mm]forentiresounding,24.45
