Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100425/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.50
Liftedindex,3.95
LIFTcomputedusingvirtualtemperature,3.49
SWEATindex,176.00
Kindex,9.70
Crosstotalsindex,15.90
Verticaltotalsindex,19.70
Totalstotalsindex,35.60
ConvectiveAvailablePotentialEnergy,38.24
CAPEusingvirtualtemperature,85.09
ConvectiveInhibition,-63.55
CINSusingvirtualtemperature,-49.14
EquilibrumLevel,692.03
EquilibrumLevelusingvirtualtemperature,686.43
LevelofFreeConvection,833.19
LFCTusingvirtualtemperature,842.29
BulkRichardsonNumber,2.58
BulkRichardsonNumberusingCAPV,5.73
Temp[K]oftheLiftedCondensationLevel,290.15
Pres[hPa]oftheLiftedCondensationLevel,940.38
Meanmixedlayerpotentialtemperature,295.31
Meanmixedlayermixingratio,13.14
1000hPato500hPathickness,5714.00
Precipitablewater[mm]forentiresounding,29.00
