Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.82
Liftedindex,0.49
LIFTcomputedusingvirtualtemperature,-0.19
Kindex,9.90
Crosstotalsindex,12.70
Verticaltotalsindex,21.70
Totalstotalsindex,34.40
ConvectiveAvailablePotentialEnergy,157.24
CAPEusingvirtualtemperature,264.47
ConvectiveInhibition,-3.77
CINSusingvirtualtemperature,-0.04
EquilibrumLevel,255.77
EquilibrumLevelusingvirtualtemperature,250.60
LevelofFreeConvection,910.98
LFCTusingvirtualtemperature,928.45
Temp[K]oftheLiftedCondensationLevel,292.19
Pres[hPa]oftheLiftedCondensationLevel,931.77
Meanmixedlayerpotentialtemperature,298.15
Meanmixedlayermixingratio,15.13
1000hPato500hPathickness,5748.00
Precipitablewater[mm]forentiresounding,32.54
