Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140306/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.46
Liftedindex,6.57
LIFTcomputedusingvirtualtemperature,6.31
SWEATindex,49.40
Kindex,10.30
Crosstotalsindex,10.10
Verticaltotalsindex,20.10
Totalstotalsindex,30.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.92
Pres[hPa]oftheLiftedCondensationLevel,863.92
Meanmixedlayerpotentialtemperature,296.05
Meanmixedlayermixingratio,9.49
1000hPato500hPathickness,5689.00
Precipitablewater[mm]forentiresounding,22.55
